;cvm;codigo;ano;1;1.01.01;1.01.02;1.02.01.01;1.02.01.02;1.02.01.03;2.01.04;2.01.02;2.02.01;3.05;open;close;QtdAcoes;Volume;EBIT;ROIC;EV;DVIDALIQUIDA
1249;18970;TIET3;2013;16573460;271996.0;1368315.0;;;75682.0;441344.0;1039117.0;3424499.0;1624370.0;;;6500;188.976.682;1624370.0;0.10642989574277141;;
1250;18970;TIET4;2013;16573460;271996.0;1368315.0;;;75682.0;441344.0;1039117.0;3424499.0;1624370.0;;;6500;188.976.682;1624370.0;0.10642989574277141;;
1251;18970;TIET11;2014;17673814;217634.0;1607000.0;;;53021.0;1418388.0;1752879.0;3277542.0;604262.0;;;6500;199.084.666;604262.0;0.03847993488757555;;
1252;18970;TIET3;2014;17673814;217634.0;1607000.0;;;53021.0;1418388.0;1752879.0;3277542.0;604262.0;14.9;14.74;6500;199.084.666;604262.0;0.03847993488757555;96850.0;
1253;18970;TIET4;2014;17673814;217634.0;1607000.0;;;53021.0;1418388.0;1752879.0;3277542.0;604262.0;16.22;17.4;6500;199.084.666;604262.0;0.03847993488757555;105429.99999999999;
1254;18970;TIET11;2015;4636779;558.0;746210.0;;;13075.0;160597.0;352076.0;1231061.0;1163518.0;;;1906268;;1163518.0;0.27158697943230214;;
1255;18970;TIET3;2015;4636779;558.0;746210.0;;;13075.0;160597.0;352076.0;1231061.0;1163518.0;14.12;14.45;1906268;;1163518.0;0.27158697943230214;26916504.16;
1256;18970;TIET4;2015;4636779;558.0;746210.0;;;13075.0;160597.0;352076.0;1231061.0;1163518.0;16.73;14.46;1906268;;1163518.0;0.27158697943230214;31891863.64;
1257;18970;TIET11;2016;4099579;72086.0;505531.0;;;13075.0;255776.0;411782.0;1190794.0;644376.0;14.2;14.0;1967385;227.953.561;644376.0;0.1782155708794204;27936867.0;
1258;18970;TIET3;2016;4099579;72086.0;505531.0;;;13075.0;255776.0;411782.0;1190794.0;644376.0;;;1967385;227.953.561;644376.0;0.1782155708794204;;
1259;18970;TIET4;2016;4099579;72086.0;505531.0;;;13075.0;255776.0;411782.0;1190794.0;644376.0;3.13;2.69;1967385;227.953.561;644376.0;0.1782155708794204;6157915.05;
1260;18970;TIET11;2017;6817913;134593.0;1069928.0;;;13075.0;1014376.0;843105.0;2575245.0;630608.0;14.0;12.75;1967286;1.324.098;630608.0;0.10797684674279971;27542004.0;
1261;18970;TIET3;2017;6817913;134593.0;1069928.0;;;13075.0;1014376.0;843105.0;2575245.0;630608.0;3.07;2.58;1967286;1.324.098;630608.0;0.10797684674279971;6039568.02;
1262;18970;TIET4;2017;6817913;134593.0;1069928.0;;;13075.0;1014376.0;843105.0;2575245.0;630608.0;2.69;2.58;1967286;1.324.098;630608.0;0.10797684674279971;5291999.34;
1263;18970;TIET11;2018;7602605;152816.0;881148.0;;;;120927.0;1111808.0;4007001.0;731108.0;12.82;10.02;1967385;925.198;731108.0;0.11535345404159464;25221875.7;
1264;18970;TIET3;2018;7602605;152816.0;881148.0;;;;120927.0;1111808.0;4007001.0;731108.0;2.55;2.04;1967385;925.198;731108.0;0.11535345404159464;5016831.75;
1265;18970;TIET4;2018;7602605;152816.0;881148.0;;;;120927.0;1111808.0;4007001.0;731108.0;2.57;2.02;1967385;925.198;731108.0;0.11535345404159464;5056179.449999999;
1266;19062;CANT3B;2010;7258465;14385.0;641296.0;0.0;;2316.0;658529.0;122021.0;3834289.0;770015.0;;;45920599999999996;19.579.401;770015.0;0.10811690832665104;;
1267;19062;CANT4B;2010;7258465;14385.0;641296.0;0.0;;2316.0;658529.0;122021.0;3834289.0;770015.0;;;45920599999999996;19.579.401;770015.0;0.10811690832665104;;
1268;19062;CANT3B;2011;8073714;32207.0;498048.0;0.0;;2644.0;636657.0;97426.0;4303868.0;762969.0;;;7792360000000001;22.303.864;762969.0;0.09604244971822418;;
1269;19062;CANT4B;2011;8073714;32207.0;498048.0;0.0;;2644.0;636657.0;97426.0;4303868.0;762969.0;;;7792360000000001;22.303.864;762969.0;0.09604244971822418;;
1270;19062;CANT3B;2012;8936895;1116561.0;;;;5114.0;931852.0;125208.0;4568844.0;1085293.0;;;1078236;31.092.222;1085293.0;0.14103641707751113;;
1271;19062;CANT4B;2012;8936895;1116561.0;;;;5114.0;931852.0;125208.0;4568844.0;1085293.0;;;1078236;31.092.222;1085293.0;0.14103641707751113;;
1272;19062;CANT3B;2013;5240984;605408.0;;;;;183561.0;85.0;2580625.0;643188.0;;;1114376890;188.976.682;643188.0;0.13875293900904995;;
1273;19062;CANT4B;2013;5240984;605408.0;;;;;183561.0;85.0;2580625.0;643188.0;;;1114376890;188.976.682;643188.0;0.13875293900904995;;
1274;19062;CANT3B;2014;5473319;935256.0;;;;;425909.0;46.0;2015320.0;378793.0;;;1292376890;199.084.666;378793.0;0.08347104032444128;;
1275;19062;CANT4B;2014;5473319;935256.0;;;;;425909.0;46.0;2015320.0;378793.0;;;1292376890;199.084.666;378793.0;0.08347104032444128;;
1276;19062;CANT3B;2015;4976251;632185.0;485561.0;;;;746797.0;4785.0;1269924.0;495161.0;;;1292376890;209.151.727;495161.0;0.11411130092750389;;
1277;19062;CANT4B;2015;4976251;632185.0;485561.0;;;;746797.0;4785.0;1269924.0;495161.0;;;1292376890;209.151.727;495161.0;0.11411130092750389;;
1278;19062;CANT3B;2016;3378698;303079.0;28613.0;;;;684953.0;6129.0;589509.0;9203.0;;;1292376890;227.953.561;9203.0;0.002998217945000635;;
1279;19062;CANT4B;2016;3378698;303079.0;28613.0;;;;684953.0;6129.0;589509.0;9203.0;;;1292376890;227.953.561;9203.0;0.002998217945000635;;
1280;19062;CANT3B;2017;2557132;344041.0;30389.0;;;;145701.0;7735.0;2078668.0;89664.0;;;1292376890;247.742.270;89664.0;0.04065738139329886;;
1281;19062;CANT4B;2017;2557132;344041.0;30389.0;;;;145701.0;7735.0;2078668.0;89664.0;;;1292376890;247.742.270;89664.0;0.04065738139329886;;
1282;19062;CANT3B;2018;1913120;51119.0;31375.0;;;89934.0;157619.0;5765.0;1991767.0;13711.0;;;1292396406;23.994.839;13711.0;0.007386453015672576;;
1283;19062;CANT4B;2018;1913120;51119.0;31375.0;;;89934.0;157619.0;5765.0;1991767.0;13711.0;;;1292396406;23.994.839;13711.0;0.007386453015672576;;
1284;19100;LIQO3;2010;1378557;387803.0;;71882.0;;9485.0;69150.0;83160.0;317994.0;175039.0;;;59770600;19.579.401;175039.0;0.19286046404008841;;
1285;19100;LIQO3;2011;2647457;540582.0;;16552.0;100622.0;0.0;505441.0;130452.0;762411.0;103378.0;;;64686081;22.303.864;103378.0;0.05230560462006362;;
1286;19100;LIQO3;2012;2479819;355247.0;18831.0;4714.0;71173.0;0.0;185622.0;140602.0;917916.0;161452.0;;;64686081;31.092.222;161452.0;0.0813782466468747;;653573.0
1287;19100;LIQO3;2013;2638616;383710.0;6799.0;3271.0;46846.0;;192962.0;201863.0;1013561.0;196366.0;;;345767870;188.976.682;196366.0;0.09564631622425833;;
1288;19100;LIQO3;2014;2653754;371626.0;25457.0;0.0;0.0;;375337.0;157235.0;1038093.0;239281.0;;;345767870;199.084.666;239281.0;0.11260849369827093;;
1289;19100;LIQO3;2015;2621368;369517.0;0.0;0.0;;;860078.0;306173.0;712252.0;-99414.0;;;345767870;209.151.727;-99414.0;-0.051094785468099035;;
1290;19100;LIQO3;2016;2142656;323923.0;0.0;;;;64319.0;226226.0;1368628.0;-140572.0;;;4185596;227.953.561;-140572.0;-0.08827088358167343;;
1291;19100;LIQO3;2017;1640041;206516.0;;;;;60060.0;146418.0;1159088.0;-232208.0;10.0;3.68;4185596;247.742.270;-232208.0;-0.1804107972375257;41855960.0;
1292;19100;LIQO3;2018;1358333;95457.0;;;;;90013.0;142279.0;59733.0;-53821.0;3.78;0.84;15727661;64.336;-53821.0;-0.04802886318631944;59450558.58;
1293;19305;BIOM3;2010;4907;124.0;0.0;;;;0.0;967.0;;-4242.0;2.9;2.56;17338;461;-4242.0;-1.1116352201257862;50280.2;
1294;19305;BIOM3;2011;12550;2679.0;;;;;5882.0;1194.0;;-4123.0;2.56;3.49;17338833;22.303.864;-4123.0;-0.47516422726748875;44387412.480000004;
1295;19305;BIOM3;2012;8328;547.0;;;;;12966.0;2135.0;;-11836.0;;;17339000000000002;426;-11836.0;-2.096351399220687;;
1296;19305;BIOM3;2013;138078;20680.0;;;;;529.0;8314.0;1322.0;-7516.0;4.55;9.99;2989;188.976.682;-7516.0;-0.06890103039859191;13599.949999999999;
1297;19305;BIOM3;2014;179564;7478.0;73470.0;;;;733.0;2719.0;46065.0;-16748.0;;;30826999999999998;716;-16748.0;-0.09888585143504933;;
1298;19305;BIOM3;2015;229673;24987.0;90034.0;;;;782.0;8998.0;82264.0;-2994.0;8.2;5.6;30826999999999998;209.151.727;-2994.0;-0.015299865091369935;2.5278139999999997e+17;
1299;19305;BIOM3;2016;237385;7833.0;30737.0;8731.0;;;4177.0;11530.0;113064.0;-32655.0;5.51;6.45;30826999999999998;428;-32655.0;-0.1497784627239453;1.6985677e+17;
1300;19305;BIOM3;2017;262387;8630.0;32480.0;11690.0;;;20127.0;18032.0;134843.0;-35421.0;6.45;9.5;35309;2.8739999999999997;-35421.0;-0.1502640789055043;227743.05000000002;
1301;19305;BIOM3;2018;305683;15814.0;67030.0;7582.0;1016.0;;16622.0;18915.0;130697.0;-36674.0;9.0;8.17;47782714;23.994.839;-36674.0;-0.13535138805848965;430044426.0;
1302;19330;TPIS3;2010;3015614;60689.0;39327.0;696578.0;;;179933.0;38628.0;448754.0;125264.0;5.6;9.75;1460;15.505;125264.0;0.04295310114161898;8175.999999999999;
1303;19330;TPIS3;2011;3403687;141937.0;55533.0;652769.0;;957.0;341631.0;57647.0;734792.0;132867.0;9.84;9.4;1460;11.616;132867.0;0.041467768046158315;14366.4;
1304;19330;TPIS3;2012;5117924;129279.0;36154.0;1078.0;;3413.0;223850.0;58288.0;1170270.0;666969.0;9.4;12.5;1460;25.826;666969.0;0.13527803361906654;13724.0;
1305;19330;TPIS3;2013;4939438;50668.0;0.0;74.0;;0.0;268636.0;27946.0;1082316.0;260688.0;12.5;9.5;1760;124.025;260688.0;0.05363041327972377;22000.0;
1306;19330;TPIS3;2014;5494972;188209.0;0.0;68.0;;7002.0;913059.0;65047.0;1570374.0;-242175.0;9.14;7.7;1760;83.177;-242175.0;-0.04620147295275059;16086.400000000001;
1307;19330;TPIS3;2015;5468390;156406.0;48559.0;68.0;;7002.0;2129835.0;198672.0;794785.0;807388.0;7.6;4.6;1760;61.629;807388.0;0.1578992246121496;13376.0;
1308;19330;TPIS3;2016;4974355;69781.0;28163.0;6712.0;;12461.0;1644472.0;106218.0;1172169.0;374968.0;4.59;3.17;1760;40.152;374968.0;0.0781450980294084;8078.4;
