;Volume;ano;cvm;empresa_descr
0;717.768;2016;20494;IGUATEMI
0;227.953.561;2016;20524;EVEN CONSTRUTORA E INCORPORADORA S.A
0;1.652.121;2016;20532;BCO SANTANDER (BRASIL) S.A
0;1.551;2016;20540;CPFL ENERGIAS RENOV
0;7.318;2016;20567;PINE
0;5.066.302;2016;20575;JBS
0;129.105;2016;20605;JHSF PART
0;227.953.561;2016;20613;METALFRIO
0;3.272;2016;20630;CR2
0;227.953.561;2016;20702;VIVER
0;227.953.561;2016;20710;LOG-IN
0;227.953.561;2016;20745;SLC AGRICOLA
0;657.135;2016;20770;EZ TEC EMPREEND. E PARTICIPACOES S.A
0;1.744.881;2016;20788;MARFRIG
0;129.29399999999998;2016;20800;TEGMA
0;227.953.561;2016;20877;HELBOR
0;3.182;2016;20885;INDUSVAL
0;227.953.561;2016;20915;MRV
0;856.2280000000001;2016;20931;MINERVA
0;263.154;2016;20958;ABC BRASIL
0;26.204;2016;20966;SPRINGS
0;1.115.588;2016;20982;MULTIPLAN
0;227.953.561;2016;20990;B2W - COMPANHIA DIGITAL
0;2.488;2016;21008;GENERAL SHOPPING E OUTLETS DO BRASIL S.A
0;227.953.561;2016;2100;CAMBUCI
0;2.044.338;2016;21016;ESTACIO PART
0;227.953.561;2016;21032;ALGAR TELECOM S
0;504;2016;21040;CYRELA COMMERCIAL PROPERT S.A. EMPR PART
0;1.217.308;2016;21091;DURATEX S.A
0;227.953.561;2016;21121;SUL AMERICA S.A
0;1.795;2016;21130;TRISUL
0;227.953.561;2016;21156;J. MACEDO S.A
0;227.953.561;2016;21180;BRASIL BROKERS PARTICIPACOES S.A
0;13.364;2016;21199;BCO PAN S.A
0;57.826;2016;21237;ENEVA S.A
0;227.953.561;2016;21300;ALIANSCE
0;227.953.561;2016;21334;NUTRIPLANT
0;8.878;2016;21342;OSX BRASIL
0;227.953.561;2016;21350;DIRECIONAL
0;89;2016;21393;CELGPAR
0;2.809.585;2016;21431;HYPERA
0;53.966;2016;21440;RESTOQUE COM
0;364.342;2016;21490;ALUPAR
0;227.953.561;2016;21555;UNIDAS S.A
0;5.293.802;2016;21610;B3 S.A. - BRASIL
0;227.953.561;2016;21636;RENOVA ENERGIA S.A
0;227.953.561;2016;21717;TARPON INV
0;3.771.260;2016;21733;CIELO
0;227.953.561;2016;21881;FLEURY
0;227.953.561;2016;21903;ECORODOVIAS CONCES
0;54.373000000000005;2016;22020;JSL
0;33.754;2016;22055;MARISA LOJAS S.A
0;18.849;2016;22187;PETRO RIO S.A
0;227.953.561;2016;22217;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A
0;147.173;2016;22349;AREZZO IND
0;37.080999999999996;2016;22357;SONAE SIERRA BRASIL S.A
0;227.953.561;2016;22365;ENAUTA PART
0;23.323;2016;22454;T4F ENTRETENIMENTO S.A
0;212.69299999999998;2016;22470;MAGAZINE LUIZA S.A
0;2.048.389;2016;22497;QUALICORP
0;227.953.561;2016;22500;BRASIL PHARMA S.A
0;23.34;2016;22519;TECHNOS S.A
0;4.718;2016;22551;SOMOS EDUCA
0;227.953.561;2016;22594;STATKRAFT
0;3;2016;22616;BCO BTG PACTUAL S.A
0;26.396;2016;22780;UNICASA
0;227.953.561;2016;22799;SINQIA
0;227.953.561;2016;22942;MGI - MINAS GERAIS PARTICIPA
0;211.179;2016;23035;LINX
0;3.618.579;2016;23159;BB SEGURIDADE PARTICIPA
0;227.953.561;2016;23175;IGUA SANEAMENTO S.A
0;422.9;2016;23221;SER EDUCA
0;212.011;2016;23248;ANIMA HOLDING S.A
0;6.575.860;2016;23264;AMBEV S.A
0;227.953.561;2016;23280;OURO VERDE
0;227.953.561;2016;23302;QUALITY SOFT
0;227.953.561;2016;23310;CVC BRASIL
0;227.953.561;2016;23434;LIBRA TERMINAL RIO S.A
0;244.428;2016;23485;COSAN LOG
0;227.953.561;2016;23493;DOMMO ENERGIA S.A
0;4.987;2016;23507;OURO FINO SAUDE ANIMAL PARTICIPACOES S.A
0;227.953.561;2016;23574;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A
0;227.953.561;2016;23590;WIZ SOLU
0;227.953.561;2016;23710;BR HOME
0;227.953.561;2016;23817;BRQ
0;227.953.561;2016;23965;CINESYSTEM
0;56.82;2016;24058;CENTRO DE IMAGEM DIAGNOSTICOS S.A
0;755;2016;2429;CELULOSE IRANI S.A
0;2.989.272;2016;2437;ELETROBRAS
0;3.599.871;2016;2453;CIA ENERGETICA DE MINAS GERAIS - CEMIG
0;8.996;2016;2461;CENTRAIS ELET DE SANTA CATARINA S.A
0;123.934;2016;3069;FERBASA
0;227.953.561;2016;3077;CEDRO
0;227.953.561;2016;3115;CIA SEGUROS ALIANCA DA BAHIA
0;1.3359999999999999;2016;3158;COTEMINAS
0;227.953.561;2016;3190;REDE ENERGIA
0;384;2016;3204;CEEE-GT
0;227.953.561;2016;3298;HABITASUL
0;227.953.561;2016;3395;CIA INDUSTRIAL CATAGUASES
0;227.953.561;2016;3654;CIA MELHORAMENTOS DE SAO PAULO
0;5.392.972;2016;3980;GERDAU S.A
0;3.359.972;2016;4030;CIA SIDERURGICA NACIONAL
0;912;2016;4081;SANTANENSE
0;1.839;2016;4146;KARSTEN
0;19.350.327;2016;4170;VALE S.A
0;7.824;2016;4537;GRAZZIOTIN
0;36.887;2016;4669;GUARARAPES CONFECCOES S.A
0;326;2016;4707;CONSORCIO ALFA DE ADMINISTRACAO S.A
0;227.953.561;2016;4723;CONSTRUTORA ADOLPHO LINDENBERG S.A
0;2.105.621;2016;4820;BRASKEM
0;227.953.561;2016;4863;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA
0;227.953.561;2016;5207;DOHLER
0;1.655.224;2016;5258;RAIA DROGASIL S.A
0;2.7569999999999997;2016;5312;MUNDIAL S.A. - PRODUTOS DE CONSUMO
0;2.246.183;2016;5410;WEG S.A
0;79.273;2016;5762;ETERNIT
0;10.254000000000001;2016;5770;EUCATEX
0;227.953.561;2016;6173;TAURUS ARMAS S.A
0;21.389;2016;6211;FRAS-LE S.A
0;227.953.561;2016;6343;TUPY
0;227.953.561;2016;6505;VIA VAREJO S.A
0;857;2016;6700;HOTEIS OTHON
0;6.184;2016;6815;IGB ELETR
0;26.401999999999997;2016;7510;INDUSTRIAS ROMI S.A
0;227.953.561;2016;7544;TEXTIL RENAUXVIEW S.A
0;7.82;2016;7595;INEPAR S.A. INDUSTRIA E CONSTRUCOES
0;7.385.266;2016;7617;ITAUSA
0;227.953.561;2016;7811;JOAO FORTES
0;227.953.561;2016;7870;KEPLER WEBER
0;13.29;2016;80020;GP INVEST
0;4.031000000000001;2016;80047;WILSON SONS
0;15;2016;80063;PATAGONIA
0;2.491.370;2016;8087;LOJAS AMERIC
0;2.879.329;2016;8133;LOJAS RENNER
0;227.953.561;2016;8192;TREVISA
0;2.325;2016;8397;MANGELS INDUSTRIAL S.A
0;13.395999999999999;2016;8427;ESTRELA
0;227.953.561;2016;8451;MARCOPOLO S.A
0;227.953.561;2016;8575;METAL LEVE
0;227.953.561;2016;8656;METALURGICA GERDAU S.A
0;227.953.561;2016;8672;JEREISSATI PARTICIPACOES S.A
0;1.38;2016;8753;METISA
0;227.953.561;2016;8893;MONTEIRO ARANHA S.A
0;227.953.561;2016;9040;NADIR FIGUEI
0;227.953.561;2016;9067;SUZANO HOLD
0;227.953.561;2016;906;BCO BRADESCO S.A
0;227.953.561;2016;9342;DIMED
0;137.422;2016;9393;PARANAPANEMA S.A
0;227.953.561;2016;94;PANATLANTICA
0;22.918.088;2016;9512;PETROLEO BRASILEIRO S.A. PETROBRAS
0;12.545;2016;9989;REFINARIA DE PETROLEOS MANGUINHOS S.A
0;4.988.445;2017;1023;BCO BRASIL S.A
0;439.32099999999997;2017;10456;ALPARGATAS
0;88.926;2017;10472;SARAIVA LIVR
0;119;2017;10880;SONDOTECNICA
0;247.742.270;2017;10960;SPRINGER
0;4.698;2017;11070;WLM PART. E
0;46.41;2017;11207;TECNOSOLO
0;247.742.270;2017;11223;TEKA
0;247.742.270;2017;11231;TEKNO
0;1.085.870;2017;11312;OI S.A
0;13.693;2017;1155;BANESTES S.A. - BCO EST ESPIRITO SANTO
0;52.977;2017;11592;UNIPAR
0;103.199;2017;11762;VULCABRAS
0;247.742.270;2017;11932;IOCHPE MAXION S.A
0;1.474;2017;11975;AZEVEDO
0;247.742.270;2017;11991;WETZEL S.A
0;247.742.270;2017;1210;BCO ESTADO DO RIO GRANDE DO SUL S.A
0;36.275999999999996;2017;12190;BOMBRIL S.A
0;247.742.270;2017;12319;J B DUARTE
0;247.742.270;2017;12530;ITAUTEC
0;217.46;2017;12572;RECRUSUL
0;2.145.468;2017;12653;KLABIN S.A
0;247.742.270;2017;12696;SANSUY S.A. INDUSTRIA DE PLASTICOS
0;247.742.270;2017;12823;ALIPERTI
0;247.742.270;2017;1325;BCO MERCANTIL DO BRASIL S.A
0;247.742.270;2017;13285;JOSAPAR
0;247.742.270;2017;13366;HAGA S.A. INDUSTRIA E COMERCIO
0;1.992;2017;13471;PLASCAR PARTICIPACOES INDUSTRIAIS S.A
0;3.676;2017;13765;MINUPAR
0;240.15900000000002;2017;13773;PBG
0;17.044;2017;13781;SAO CARLOS
0;2.525;2017;1384;BCO ALFA DE INVESTIMENTO S.A
0;2.814.265;2017;13986;SUZANO S.A
0;948.615;2017;14109;RANDON S.A. IMPLEMENTOS E PARTICIPACOES
0;8.439;2017;14133;TEC TOY S.A
0;247.742.270;2017;14206;BRB BCO DE BRASILIA S.A
0;1.001.503;2017;14311;COPEL
0;3.121.886;2017;14320;USIMINAS
0;2.7060000000000004;2017;14346;WHIRLPOOL
0;262;2017;14451;CIA ENERGETICA DE BRASILIA
0;1.765.919;2017;14460;CYRELA BRAZIL REALTY S.A.EMPREEND E PART
0;54.468999999999994;2017;14664;SCHULZ
0;247.742.270;2017;14761;CIA HERING
0;1.077.508;2017;14826;CIA BRASILEIRA DE DISTRIBUICAO
0;247.742.270;2017;15091;LITEL
0;363;2017;1520;BARDELLA
0;413.228;2017;15253;ENERGISA S.A
0;247.742.270;2017;15423;ATOM EMPREENDIMENTOS E PARTICIPAES S.A
0;247.742.270;2017;15458;BATTISTELLA
0;247.742.270;2017;15539;NEOENERGIA S.A
0;247.742.270;2017;1562;BAUMER
0;247.742.270;2017;16101;GAFISA S.A
0;2.861.538;2017;16292;BRF S.A
0;177.905;2017;16306;ROSSI RESID
0;56;2017;16497;ENCORPAR
0;247.742.270;2017;16632;GPC PART
0;247.742.270;2017;16659;PORTO SEGURO S.A
0;534;2017;1694;BICICLETAS MONARK S.A
0;1.256;2017;16993;EMAE
0;1.221.728;2017;17329;ENGIE BRASIL
0;2.868.735;2017;17450;RUMO S.A
0;247.742.270;2017;17558;INNCORP S.A
0;1.986.573;2017;17639;TIM PARTICIPACOES S.A
0;2.210.945;2017;17671;TELEF
0;340.439;2017;17892;SANTOS BRASIL PARTICIPACOES S.A
0;247.742.270;2017;17914;MMX MINER
0;4.706.496;2017;17973;KROTON EDUCACIONAL S.A
0;247.742.270;2017;18287;CIBRASEC
0;247.742.270;2017;18368;RIO PARANAPANEMA ENERGIA S.A
0;527.345;2017;18376;CTEEP - CIA TRANSMISS
0;16.373;2017;18414;IDEIASNET
0;1.576.044;2017;18465;ULTRAPAR
0;808.01;2017;18660;CPFL ENERGIA S.A
0;247.742.270;2017;18708;CIA PARTICIPACOES ALIANCA DA BAHIA
0;1.945.360;2017;18724;BRADESPAR
0;247.742.270;2017;18775;INVEPAR
0;4.336.241;2017;18821;CCR S.A
0;247.742.270;2017;18953;CPFL GERACAO
0;1.324.098;2017;18970;AES TIETE E
0;247.742.270;2017;19062;ANDRADE GUTIERREZ PARTICIPACOES S.A
0;247.742.270;2017;19100;LIQ PARTICIPA
0;2.8739999999999997;2017;19305;BIOMM
0;247.742.270;2017;19330;TPI - TRIUNFO PARTICIP. E INVEST. S.A
0;6.467.888;2017;19348;ITAU UNIBANCO HOLDING S.A
0;247.742.270;2017;19437;ANDRADE GUTIERREZ CONCESSOES S.A
0;742.87;2017;19445;COPASA
0;2.382.209;2017;19453;ECORODOVIAS INFRAESTRUTURA E LOGSTICA S.A
0;1.489.802;2017;19550;NATURA
0;247.742.270;2017;19569;GOL LINHAS AEREAS INTELIGENTES S.A
0;247.742.270;2017;19615;GRENDENE
0;719;2017;19623;DASA
0;247.742.270;2017;19658;POMIFRUTAS
0;1.832.078;2017;19739;LOCALIZA
0;1.785.905;2017;19763;EDP - ENERGIAS DO BRASIL S.A
0;1.450.949;2017;19836;COSAN S.A
0;1.103.560;2017;19879;LIGHT S.A
0;3.384.436;2017;19909;BR MALLS PARTICIPACOES S.A
0;247.742.270;2017;19925;BR PROPERTIES S.A
0;247.742.270;2017;19992;TOTVS
0;1.262.479;2017;20010;EQUATORIAL
0;577.914;2017;20028;VALID SOLUCOES S.A
0;247.742.270;2017;20060;LUPATECH
0;2.098.290;2017;20087;EMBRAER
0;247.742.270;2017;20125;ODONTOPREV
0;13.136;2017;20184;CCX CARV
0;1.711.690;2017;20257;TRANSMISSORA ALIAN
0;247.742.270;2017;20320;CEMIG GERACAO E TRANSMISSAO S.A
0;600.3530000000001;2017;20338;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS
0;247.742.270;2017;20346;PROFARMA
0;14.444;2017;20354;TERRA SANTA AGRO S.A
0;163.696;2017;20362;POSITIVO TEC
0;129.358;2017;20370;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A
0;425.994;2017;20435;TECNISA
0;2.755;2017;20451;RNI NEG
0;375.73;2017;20478;PDG REALT
0;247.742.270;2017;20494;IGUATEMI
0;636.141;2017;20524;EVEN CONSTRUTORA E INCORPORADORA S.A
0;1.899.701;2017;20532;BCO SANTANDER (BRASIL) S.A
0;4.58;2017;20540;CPFL ENERGIAS RENOV
0;9.251;2017;20567;PINE
0;247.742.270;2017;20575;JBS
0;222.137;2017;20605;JHSF PART
0;247.742.270;2017;20613;METALFRIO
0;4.51;2017;20630;CR2
0;27.517;2017;20702;VIVER
0;247.742.270;2017;20710;LOG-IN
0;247.742.270;2017;20745;SLC AGRICOLA
0;247.742.270;2017;20770;EZ TEC EMPREEND. E PARTICIPACOES S.A
0;247.742.270;2017;20788;MARFRIG
0;274.655;2017;20800;TEGMA
0;247.742.270;2017;20877;HELBOR
0;6.104;2017;20885;INDUSVAL
0;247.742.270;2017;20915;MRV
0;247.742.270;2017;20931;MINERVA
0;497.35400000000004;2017;20958;ABC BRASIL
0;72.485;2017;20966;SPRINGS
0;247.742.270;2017;20982;MULTIPLAN
0;1.040.331;2017;20990;B2W - COMPANHIA DIGITAL
0;2.266;2017;21008;GENERAL SHOPPING E OUTLETS DO BRASIL S.A
0;623;2017;2100;CAMBUCI
0;2.559.657;2017;21016;ESTACIO PART
0;247.742.270;2017;21032;ALGAR TELECOM S
0;247.742.270;2017;21040;CYRELA COMMERCIAL PROPERT S.A. EMPR PART
0;1.339.765;2017;21091;DURATEX S.A
0;247.742.270;2017;21121;SUL AMERICA S.A
0;13.479000000000001;2017;21130;TRISUL
0;254.025;2017;21148;TENDA
0;247.742.270;2017;21156;J. MACEDO S.A
0;247.742.270;2017;21180;BRASIL BROKERS PARTICIPACOES S.A
0;247.742.270;2017;21199;BCO PAN S.A
0;100.811;2017;21237;ENEVA S.A
0;247.742.270;2017;21300;ALIANSCE
0;195;2017;21334;NUTRIPLANT
0;247.742.270;2017;21342;OSX BRASIL
0;677.9060000000001;2017;21350;DIRECIONAL
0;247.742.270;2017;21393;CELGPAR
0;2.512.786;2017;21431;HYPERA
0;9.577;2017;21440;RESTOQUE COM
0;588.4;2017;21490;ALUPAR
0;247.742.270;2017;21555;UNIDAS S.A
0;5.246.427;2017;21610;B3 S.A. - BRASIL
0;247.742.270;2017;21636;RENOVA ENERGIA S.A
0;12.059000000000001;2017;21717;TARPON INV
0;12.729000000000001;2017;21725;ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A
0;4.010.195;2017;21733;CIELO
0;247.742.270;2017;21881;FLEURY
0;247.742.270;2017;21903;ECORODOVIAS CONCES
0;61.732;2017;22020;JSL
0;272.893;2017;22055;MARISA LOJAS S.A
0;55.31100000000001;2017;22187;PETRO RIO S.A
0;247.742.270;2017;22217;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A
0;247.742.270;2017;22349;AREZZO IND
0;50.457;2017;22357;SONAE SIERRA BRASIL S.A
0;247.742.270;2017;22365;ENAUTA PART
0;87.993;2017;22454;T4F ENTRETENIMENTO S.A
0;1.008.439;2017;22470;MAGAZINE LUIZA S.A
0;2.229.263;2017;22497;QUALICORP
0;247.742.270;2017;22500;BRASIL PHARMA S.A
0;39.463;2017;22519;TECHNOS S.A
0;14.442;2017;22551;SOMOS EDUCA
0;247.742.270;2017;22594;STATKRAFT
0;247.742.270;2017;22616;BCO BTG PACTUAL S.A
0;21.454;2017;22691;CIA LOCA
0;58.503;2017;22780;UNICASA
0;247.742.270;2017;22799;SINQIA
0;247.742.270;2017;22942;MGI - MINAS GERAIS PARTICIPA
0;247.742.270;2017;23035;LINX
0;2.790.937;2017;23159;BB SEGURIDADE PARTICIPA
0;247.742.270;2017;23175;IGUA SANEAMENTO S.A
0;247.742.270;2017;23221;SER EDUCA
0;247.742.270;2017;23248;ANIMA HOLDING S.A
0;5.654.571;2017;23264;AMBEV S.A
0;247.742.270;2017;23280;OURO VERDE
0;247.742.270;2017;23302;QUALITY SOFT
0;947.9060000000001;2017;23310;CVC BRASIL
0;80.308;2017;23426;OMEGA GER
0;247.742.270;2017;23434;LIBRA TERMINAL RIO S.A
0;170.956;2017;23485;COSAN LOG
0;175.833;2017;23493;DOMMO ENERGIA S.A
0;4.048;2017;23507;OURO FINO SAUDE ANIMAL PARTICIPACOES S.A
0;376.895;2017;23574;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A
0;713.034;2017;23590;WIZ SOLU
0;247.742.270;2017;23710;BR HOME
0;247.742.270;2017;23817;BRQ
0;247.742.270;2017;23825;MOVIDA
0;247.742.270;2017;23965;CINESYSTEM
0;171.935;2017;24058;CENTRO DE IMAGEM DIAGNOSTICOS S.A
0;288.612;2017;24090;INSTITUTO HERMES PARDINI S.A
0;357.959;2017;24112;AZUL
0;739.6030000000001;2017;24171;ATACADAO
0;254.05700000000002;2017;24180;IRB - BRASIL RESSEGUROS S.A
0;247.742.270;2017;24201;STARA
0;247.742.270;2017;24236;PRINER
0;247.742.270;2017;24252;SMILES FIDELIDADE S.A
0;1.265;2017;2429;CELULOSE IRANI S.A
0;37.223;2017;24317;BK BRASIL
0;3.314.963;2017;2437;ELETROBRAS
0;247.742.270;2017;2453;CIA ENERGETICA DE MINAS GERAIS - CEMIG
0;8.047;2017;2461;CENTRAIS ELET DE SANTA CATARINA S.A
0;156.037;2017;3069;FERBASA
0;247.742.270;2017;3077;CEDRO
0;247.742.270;2017;3115;CIA SEGUROS ALIANCA DA BAHIA
0;2.349;2017;3158;COTEMINAS
0;4.922;2017;3190;REDE ENERGIA
0;269;2017;3204;CEEE-GT
0;247.742.270;2017;3298;HABITASUL
0;247.742.270;2017;3395;CIA INDUSTRIAL CATAGUASES
0;247.742.270;2017;3654;CIA MELHORAMENTOS DE SAO PAULO
0;247.742.270;2017;3980;GERDAU S.A
0;3.119.224;2017;4030;CIA SIDERURGICA NACIONAL
0;247.742.270;2017;4081;SANTANENSE
0;247.742.270;2017;4146;KARSTEN
0;19.235.761;2017;4170;VALE S.A
0;14.081;2017;4537;GRAZZIOTIN
0;86.145;2017;4669;GUARARAPES CONFECCOES S.A
0;384;2017;4707;CONSORCIO ALFA DE ADMINISTRACAO S.A
0;247.742.270;2017;4723;CONSTRUTORA ADOLPHO LINDENBERG S.A
0;247.742.270;2017;4820;BRASKEM
0;247.742.270;2017;4863;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA
0;247.742.270;2017;5207;DOHLER
0;1.555.576;2017;5258;RAIA DROGASIL S.A
0;1.462;2017;5312;MUNDIAL S.A. - PRODUTOS DE CONSUMO
0;247.742.270;2017;5410;WEG S.A
0;97.711;2017;5762;ETERNIT
0;15.049000000000001;2017;5770;EUCATEX
0;26.182;2017;6173;TAURUS ARMAS S.A
0;30.605999999999998;2017;6211;FRAS-LE S.A
0;466.917;2017;6343;TUPY
0;247.742.270;2017;6505;VIA VAREJO S.A
0;1.5219999999999998;2017;6700;HOTEIS OTHON
0;7.039;2017;6815;IGB ELETR
0;960;2017;701;BAHEMA S.A
0;47.906000000000006;2017;7510;INDUSTRIAS ROMI S.A
0;247.742.270;2017;7544;TEXTIL RENAUXVIEW S.A
0;6.97;2017;7595;INEPAR S.A. INDUSTRIA E CONSTRUCOES
0;6.151.212;2017;7617;ITAUSA
0;247.742.270;2017;7811;JOAO FORTES
0;32.693000000000005;2017;7870;KEPLER WEBER
0;7.994;2017;80020;GP INVEST
0;5.0489999999999995;2017;80047;WILSON SONS
0;5;2017;80063;PATAGONIA
0;133.48;2017;80179;BIOTOSCANA
0;4.227.346;2017;8087;LOJAS AMERIC
0;2.629.747;2017;8133;LOJAS RENNER
0;11;2017;8192;TREVISA
0;247.742.270;2017;8397;MANGELS INDUSTRIAL S.A
0;6.428;2017;8427;ESTRELA
0;247.742.270;2017;8451;MARCOPOLO S.A
0;254.155;2017;8575;METAL LEVE
0;3.203.175;2017;8656;METALURGICA GERDAU S.A
0;247.742.270;2017;8672;JEREISSATI PARTICIPACOES S.A
0;4.954;2017;8753;METISA
0;250;2017;8893;MONTEIRO ARANHA S.A
0;247.742.270;2017;9040;NADIR FIGUEI
0;247.742.270;2017;9067;SUZANO HOLD
0;7.155.421;2017;906;BCO BRADESCO S.A
0;1.7;2017;9342;DIMED
0;181.62400000000002;2017;9393;PARANAPANEMA S.A
0;247.742.270;2017;94;PANATLANTICA
0;17.927.932;2017;9512;PETROLEO BRASILEIRO S.A. PETROBRAS
0;7.129;2017;9989;REFINARIA DE PETROLEOS MANGUINHOS S.A
0;6.893.313;2018;1023;BCO BRASIL S.A
0;487.045;2018;10456;ALPARGATAS
0;23.994.839;2018;10472;SARAIVA LIVR
0;212;2018;10880;SONDOTECNICA
0;23.994.839;2018;11070;WLM PART. E
0;12.297;2018;11207;TECNOSOLO
0;23.994.839;2018;11223;TEKA
0;23.994.839;2018;11231;TEKNO
0;23.994.839;2018;11312;OI S.A
0;10.505;2018;1155;BANESTES S.A. - BCO EST ESPIRITO SANTO
0;239.56599999999997;2018;11592;UNIPAR
0;23.994.839;2018;11762;VULCABRAS
0;919.393;2018;11932;IOCHPE MAXION S.A
0;23.994.839;2018;11991;WETZEL S.A
0;1.253.860;2018;1210;BCO ESTADO DO RIO GRANDE DO SUL S.A
0;13.455;2018;12190;BOMBRIL S.A
0;23.994.839;2018;12530;ITAUTEC
0;23.994.839;2018;12572;RECRUSUL
0;2.717.215;2018;12653;KLABIN S.A
0;23.994.839;2018;12696;SANSUY S.A. INDUSTRIA DE PLASTICOS
0;23.994.839;2018;12823;ALIPERTI
0;5.835;2018;1325;BCO MERCANTIL DO BRASIL S.A
0;23.994.839;2018;13285;JOSAPAR
0;3.154;2018;13366;HAGA S.A. INDUSTRIA E COMERCIO
0;23.994.839;2018;13471;PLASCAR PARTICIPACOES INDUSTRIAIS S.A
0;3.115;2018;13765;MINUPAR
0;252.27900000000002;2018;13773;PBG
0;10.182;2018;13781;SAO CARLOS
0;2.605;2018;1384;BCO ALFA DE INVESTIMENTO S.A
0;4.198.629;2018;13986;SUZANO S.A
0;1.267.479;2018;14109;RANDON S.A. IMPLEMENTOS E PARTICIPACOES
0;23.994.839;2018;14133;TEC TOY S.A
0;1.129.409;2018;14311;COPEL
0;3.993.642;2018;14320;USIMINAS
0;2.8710000000000004;2018;14346;WHIRLPOOL
0;23.994.839;2018;14451;CIA ENERGETICA DE BRASILIA
0;2.385.470;2018;14460;CYRELA BRAZIL REALTY S.A.EMPREEND E PART
0;32.226;2018;14664;SCHULZ
0;1.085.016;2018;14761;CIA HERING
0;1.703.272;2018;14826;CIA BRASILEIRA DE DISTRIBUICAO
0;23.994.839;2018;15091;LITEL
0;439;2018;1520;BARDELLA
0;23.994.839;2018;15253;ENERGISA S.A
0;21.666;2018;15423;ATOM EMPREENDIMENTOS E PARTICIPAES S.A
0;23.994.839;2018;15458;BATTISTELLA
0;23.994.839;2018;15539;NEOENERGIA S.A
0;23.994.839;2018;1562;BAUMER
0;23.994.839;2018;16101;GAFISA S.A
0;4.407.420;2018;16292;BRF S.A
0;69.916;2018;16306;ROSSI RESID
0;23.994.839;2018;16497;ENCORPAR
0;2.38;2018;16632;GPC PART
0;23.994.839;2018;16659;PORTO SEGURO S.A
0;2.0340000000000003;2018;16993;EMAE
0;1.297.172;2018;17329;ENGIE BRASIL
0;3.952.813;2018;17450;RUMO S.A
0;2.630.465;2018;17639;TIM PARTICIPACOES S.A
0;2.459.670;2018;17671;TELEF
0;511.81300000000005;2018;17892;SANTOS BRASIL PARTICIPACOES S.A
0;23.994.839;2018;17914;MMX MINER
0;5.063.245;2018;17973;KROTON EDUCACIONAL S.A
0;23.994.839;2018;18287;CIBRASEC
0;1.6580000000000001;2018;18368;RIO PARANAPANEMA ENERGIA S.A
0;23.994.839;2018;18376;CTEEP - CIA TRANSMISS
0;10.795;2018;18414;IDEIASNET
0;2.353.553;2018;18465;ULTRAPAR
0;23.994.839;2018;18660;CPFL ENERGIA S.A
0;23.994.839;2018;18708;CIA PARTICIPACOES ALIANCA DA BAHIA
0;1.967.860;2018;18724;BRADESPAR
0;23.994.839;2018;18775;INVEPAR
0;5.243.063;2018;18821;CCR S.A
0;23.994.839;2018;18953;CPFL GERACAO
0;925.198;2018;18970;AES TIETE E
0;23.994.839;2018;19062;ANDRADE GUTIERREZ PARTICIPACOES S.A
0;64.336;2018;19100;LIQ PARTICIPA
0;23.994.839;2018;19305;BIOMM
0;8.100.316;2018;19348;ITAU UNIBANCO HOLDING S.A
0;698.1410000000001;2018;19445;COPASA
0;2.424.008;2018;19453;ECORODOVIAS INFRAESTRUTURA E LOGSTICA S.A
0;1.825.265;2018;19550;NATURA
0;2.149.271;2018;19569;GOL LINHAS AEREAS INTELIGENTES S.A
0;23.994.839;2018;19615;GRENDENE
0;441;2018;19623;DASA
0;6.607;2018;19658;POMIFRUTAS
0;3.887.179;2018;19739;LOCALIZA
0;2.400.723;2018;19763;EDP - ENERGIAS DO BRASIL S.A
0;1.884.240;2018;19836;COSAN S.A
0;1.053.313;2018;19879;LIGHT S.A
0;3.645.700;2018;19909;BR MALLS PARTICIPACOES S.A
0;23.994.839;2018;19925;BR PROPERTIES S.A
0;23.994.839;2018;19992;TOTVS
0;1.360.295;2018;20010;EQUATORIAL
0;632.5319999999999;2018;20028;VALID SOLUCOES S.A
0;23.994.839;2018;20060;LUPATECH
0;2.728.718;2018;20087;EMBRAER
0;1.285.677;2018;20125;ODONTOPREV
0;42.51;2018;20184;CCX CARV
0;1.926.362;2018;20257;TRANSMISSORA ALIAN
0;23.994.839;2018;20320;CEMIG GERACAO E TRANSMISSAO S.A
0;770.06;2018;20338;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS
0;23.994.839;2018;20346;PROFARMA
0;12.222999999999999;2018;20354;TERRA SANTA AGRO S.A
0;121.764;2018;20362;POSITIVO TEC
0;158.993;2018;20370;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A
0;262.15;2018;20435;TECNISA
0;5.733;2018;20451;RNI NEG
0;260.888;2018;20478;PDG REALT
0;1.551.978;2018;20494;IGUATEMI
0;590.354;2018;20524;EVEN CONSTRUTORA E INCORPORADORA S.A
0;2.170.435;2018;20532;BCO SANTANDER (BRASIL) S.A
